volume_north,volume_south,volume_east,volume_west,queue_north,queue_south,queue_east,queue_west,hour_of_day,weather_grip,is_emergency,saturation_flow,target_cycle_length,target_split_north,target_split_south,target_split_east,target_split_west,target_delay_sec,target_los_grade,target_route_travel_time
913.5697807736686,601.3155736202211,338.201837496498,276.77193584006216,13.299181719138035,8.886730650669612,5.300630614099392,2.473029411273291,9.37320292938996,1.0,0,1900.0,145.0,55.332533586567855,36.42011247930082,20.48400125107697,16.76335268305434,56.923585016617814,4,85.79275616529313
1186.1986604139768,271.31178423537773,623.6513781263003,686.2071672939065,19.902029975821126,4.589754767832125,6.259975356084796,8.232708280700862,13.441086239394686,1.0,0,1900.0,145.0,55.2942624357284,12.647110049998782,29.071304935114743,31.987322579158068,61.0084097497377,4,92.99641198887893
483.1058450816537,603.8080594867777,382.39527367538926,583.7184508563073,6.215305267670819,8.411901373352794,4.601369364399735,7.405255639435668,13.4346704406676,1.0,0,1900.0,145.0,30.355487248288703,37.939693830586776,24.027436165458155,36.67738275566637,56.103149255674424,4,83.01817645133319
937.113069042102,838.2422608672397,261.49376984777325,385.4988477815431,10.85948102396438,7.4505439516747245,3.548669825966083,4.555142851997847,8.939662663006967,1.0,0,1900.0,145.0,49.90512862913222,44.63985108404755,13.925619704897663,20.529400581922566,58.49590112083923,4,86.74559005097447
1312.0786221958315,711.5175447803103,416.80507234234597,279.80632444654714,22.642564514595076,9.310210876996406,6.275701518701289,4.479245383785951,7.49549096605417,0.85,0,1615.0,145.0,62.2225099723612,33.74219103692937,19.766085150407655,13.269213840301777,57.44638747724533,4,95.84199020225161
1045.1210876111616,549.1630634228877,258.7940554105286,435.9415955530036,11.160171713172131,11.099360188420397,3.745085921102971,6.829282759006759,7.446299473181496,0.85,0,1615.0,145.0,58.89884403104971,30.94863361152669,14.584597791082576,24.567924566341038,57.933080096143584,4,88.35149341441871
617.9298702693727,457.89698634950685,1106.5591687023891,995.3410839449143,8.701479678026045,9.056034225668201,19.691182261403316,12.236327632766212,19.269858063041806,0.85,0,1615.0,145.0,25.084895752158157,18.58835236884983,44.9208279547868,40.40592392420522,57.92505016928883,4,83.80283144981465
420.80950201177876,395.45841547868775,652.5469437182106,1199.676408635804,6.470046290505864,5.3923477618463,8.41027047459554,25.68869009140004,18.516178507985206,0.72,0,1368.0,145.0,20.34274062387438,19.117220345908724,31.545374231093163,57.99466479912373,55.795004832080316,4,82.45410241891913
520.026833162176,410.5057137850704,835.0385802502014,825.5827331574835,7.783552894547681,9.57508577268297,15.01725378449015,11.716670933944945,18.029178225864538,0.72,0,1368.0,145.0,25.88941648904313,20.436932707276743,41.57220399004817,41.101446813631966,55.40533009034641,4,82.47954198838366
712.6203062712385,561.399307720438,323.1496141092138,433.2982292622546,7.398339587768055,9.705390055070673,3.589287030429012,5.563070581018581,7.193709066388707,1.0,0,1900.0,145.0,45.27431315169738,35.666915238319056,20.53039563324214,27.52837597674143,55.5029467424931,4,83.32048847916587
358.4998249585128,282.5201118149868,418.9832555465513,395.79000725697574,5.480084628131704,3.2931201608553633,3.9990450902274657,6.117116374066324,12.79824756702729,1.0,0,1900.0,124.7037418216538,26.769099090942916,21.095711467180926,31.285382877019345,29.553548386510627,46.90509315906936,3,78.83372969628738
1137.56408688057,1067.7121363947567,373.9314325287439,335.05431669465463,19.571651558187252,15.982433407511927,4.820352710668084,5.004340489548991,8.218437019803112,1.0,0,1900.0,145.0,50.35434994945628,47.26234871631256,16.552099725903783,14.83120160832739,57.79106735851649,4,90.38452899490558
722.7295401842238,946.0117373420075,416.9990911981889,234.01405860791073,12.23217907699503,18.037087140392593,5.9700627510875925,4.096297719097185,7.468366978316972,0.72,0,1368.0,145.0,40.190508781992,52.60708318054911,23.18904196528555,13.013366072173355,56.3877013632281,4,86.03127149445088
499.590759664546,498.92283942921915,815.5314478284752,893.3705558630712,4.6122763989700255,5.8703445864978,9.029868938665215,14.063885620314752,17.403526760992076,1.0,0,1900.0,145.0,23.803958258357152,23.772133919948036,38.857557244496526,42.566350577198286,55.26416070504931,4,82.37604462451843
456.87255055494063,371.130357563441,1056.7967767385444,632.7055664482317,9.598399854897451,5.231574587103344,19.46513516277119,13.252606402760067,16.667779050384677,0.72,0,1368.0,145.0,23.410699537183763,19.017166339916663,54.15153915909249,32.42059496380708,58.79656770011989,4,83.70772980581144
418.47835231365826,301.2441118918632,249.42257577862188,279.7043307182512,5.664605895590843,3.6236346866515143,4.332130682987719,3.4078940904596964,13.162045747489202,1.0,0,1900.0,85.34400204263105,23.236560307760705,16.726975086363698,13.849516210704602,15.53095043780204,30.214849465666635,2,72.21904942768548
1379.0818204929026,513.1890888857738,440.8092216008065,397.0087873937555,20.918013177118315,8.70605266127211,6.533429219031762,6.622312121845913,7.290829317833153,1.0,0,1900.0,145.0,65.16328228224506,24.248804506232656,20.828768324654966,18.75914488686732,58.13838045181286,4,98.95455713463681
678.972646894877,607.1226364344695,1158.7846882634014,1162.4887034394628,9.84616029931795,9.676919023338515,13.048694088955443,11.682132384077176,16.93688594011627,1.0,0,1900.0,145.0,24.280155243255543,21.71078898647565,41.43829983904931,41.570755931219495,56.29163924009229,4,83.4390712973314
736.8774923492458,433.7224303336834,697.1395060204129,1021.9680324253502,12.35584140986265,5.078861844439452,8.480822878985839,12.217262647235176,17.23032785029623,1.0,0,1900.0,145.0,32.895093289451616,19.361888449148257,31.121142013976417,45.62187624742371,59.24509917851361,4,84.97771173996202
763.2932844541625,1068.7139403521965,277.5671790920738,284.30312260157143,7.66031499578459,14.555395569734415,3.4346084301546957,4.247694801829616,8.625637677734154,1.0,0,1900.0,145.0,41.13194288537751,57.59028888457761,14.957392642901132,15.320375587143745,56.630332032886116,4,88.31404882471034
286.9955473225877,370.29109800650554,287.6774469980211,393.2100208566259,4.10109631175452,6.363073368232054,4.056256431878141,9.00134280872819,12.979092533383628,0.72,0,1368.0,145.0,27.666374083811313,35.696066133869685,27.73210922041594,37.905450561903066,54.777888696986935,3,81.99275556381927
961.3472127222822,590.846266361651,439.53605151535714,376.8070820838558,11.349481740860016,7.623626191145313,4.4893143622460645,4.385545196893021,7.9163779684480655,1.0,0,1900.0,145.0,52.35882349341775,32.17985652090458,23.938895578755496,20.522424406922188,57.35938580186427,4,86.6508911084979
1139.7446179651308,572.8231547291718,495.78025058747534,395.1705186719656,14.958260911673074,8.877987899443525,5.0102925292983205,5.429221325423138,7.264512562141285,1.0,0,1900.0,145.0,56.47244425122058,28.38243160911432,24.565084248560964,19.58003989110413,56.15818647437903,4,89.78726430154643
1187.8694962770783,234.89969727959104,589.3516777905796,637.2579460118982,20.129970599371333,3.189574867634223,7.891798750959269,5.674265701899578,17.113418162164088,1.0,0,1900.0,145.0,57.83814832960926,11.437421009982932,28.69592145028414,31.028509210123676,58.635005862234344,4,92.09556823185375
1425.7811402237533,383.95851435588725,447.424596626578,517.6504007852403,33.23116662908164,5.542436503509126,9.155324866567529,8.67310061005177,16.66821485688489,0.72,0,1368.0,145.0,66.2839829524694,17.850074532495988,20.800586779158404,24.06535573587621,57.91334551818539,4,101.10147832864773
366.71493407346964,618.9682215766657,588.0445334059783,334.4543086196145,6.040702455144153,6.912335985804507,8.231648504298667,3.91720513777779,17.06716201970004,1.0,0,1900.0,145.0,24.79125500245742,41.844488985142846,39.75393589383516,22.610320118564584,56.47511454121533,4,83.22712136267309
407.23243688227416,510.1319473643033,1007.4199987515368,971.7495556962522,4.381103077683763,7.038079275263723,17.533491496402135,15.755698505281302,17.512431137138915,1.0,0,1900.0,145.0,18.13649881882378,22.71923015673627,44.86644471962493,43.27782630481504,55.91469638981767,4,82.65981106015532
784.3372757069276,1010.9223031387554,246.98384446779497,443.6900203340488,16.581273592380573,20.915999479490633,3.3986679252133554,5.824044596053803,7.538657268189326,0.72,0,1368.0,145.0,40.70081153006911,52.45875646354986,12.81647986906564,23.023952137315398,55.77238543493418,4,86.8419846383877
279.2130187324013,340.9197283525305,359.55610376015284,287.50171711829466,3.999226323621057,5.3229440665297725,7.394577859053457,3.161371666672731,15.88852854953215,0.85,0,1615.0,133.99441589306582,25.998912782328595,31.74473140060653,33.480056998965814,26.77071471116488,50.28072075623721,3,80.17091913490754
636.3465069580458,611.0912495108896,816.1830451656793,818.7398565119187,15.019907347350639,12.10117918385548,14.630909304314676,14.436860285718735,18.148235496182892,0.72,0,1368.0,145.0,28.479676603126418,27.349378005178544,36.52825767268019,36.64268771901484,59.464335041712786,4,84.49742617939286
1093.8587960319196,957.3125067164492,414.08220987904144,251.87787384621976,11.69107022792429,15.074337827765577,4.440604588585564,3.1195133202434517,9.067169617933406,1.0,0,1900.0,145.0,51.93263210994421,45.44988659039233,19.65919106463303,11.958290235030445,57.20311213240823,4,89.09512080282578
786.6363080893267,530.8860400406872,742.8106638341251,833.660808046604,9.294404114583894,8.493832415785848,14.944364163949269,10.02523942889833,17.796348710405788,0.85,0,1615.0,145.0,35.064374720449976,23.664286596505043,33.110843213288696,37.16049546975629,58.83928400490553,4,85.19764646945174
1316.8754771773229,710.1119145991767,224.97729741518964,381.1394772897046,21.350488332711407,12.355439413906696,2.9075609504858946,4.237291045880359,9.170245399667657,1.0,0,1900.0,145.0,64.51584358809492,34.78952262861078,11.021998953175308,18.672634830118987,55.197426013475464,4,95.13155049037371
1139.686719639835,355.5818813497074,591.1816655308139,477.2509381291658,17.219283708051925,3.8662432665536586,7.009435989857193,8.291238302964672,12.426548482604332,1.0,0,1900.0,145.0,57.34661534148535,17.892125108387212,29.747005897241706,24.014253652885756,54.537269782336175,3,89.13740952144286
1266.1596111508056,717.0609871535395,357.276416161321,367.6818313606502,20.29465296180549,12.113495256295339,3.8162583693738283,4.896053680723207,8.31486644225365,1.0,0,1900.0,145.0,60.311596514453036,34.156114720917856,17.018321281048145,17.513967483580945,56.000601971296376,4,93.55528636806528
467.06037199932655,423.15600286699265,361.930013605153,207.3248607758546,4.759299330747339,4.64600163899786,4.03816317759344,1.9847430931910317,15.600478762140728,1.0,0,1900.0,125.33487474043504,34.989375292663645,31.700322012499935,27.113636341059177,15.531541094212287,48.81612860715239,3,79.73299402816802
543.7695307323269,382.58955908517675,775.670501847834,1170.446827927603,9.019056951038172,5.156722763922157,13.50995527873175,10.812320977981372,18.137249039338307,1.0,0,1900.0,145.0,24.420137615754776,17.181708711461514,34.83457481351591,52.563578859267814,56.98543108803219,4,83.17364204522057
415.0264918175922,636.872578818703,999.7615316787223,905.22359052976,6.127060642745143,8.159598476837884,11.472229855218616,8.300043307928036,16.658129369560317,1.0,0,1900.0,145.0,18.106362627939383,27.784842864803235,43.61660084579628,39.492193661461094,58.75325757730138,4,84.21535155609453
475.973897464408,534.2848685393102,836.0819103727615,748.4777887398878,6.917678523844728,6.454894661259264,14.551748244734757,9.148919121509772,17.004709737325477,1.0,0,1900.0,145.0,23.662785508255215,26.561683974481845,41.56536107941154,37.2101694378514,59.31445458853499,4,84.07946063195364
992.3959968810832,543.8510546156901,282.09991547643733,445.0013657992042,13.82083903611057,9.393430811154154,3.302231110541088,7.305780055753921,9.061292674499823,1.0,0,1900.0,145.0,56.561812313196576,30.996901815589187,16.07834223726605,25.36294363394818,55.98290041266258,4,86.60292213280843
1162.7440125277647,207.50573150636063,684.6151060457239,668.3083398544302,21.24526609994732,2.7332786135774114,8.72802307525773,12.681870966054529,8.073578296254146,0.85,0,1615.0,145.0,55.08058693090378,9.829796894029549,32.43104368328103,31.65857249178562,58.670234055438044,4,91.40139535679478
533.5051282745483,452.08294959900854,216.22481988460237,316.43139441687435,6.646061796733913,6.663181930976218,2.2516798242914065,3.8090113585499163,12.749228831513296,1.0,0,1900.0,144.26744947725817,45.072681938938274,38.1938053026683,18.267551739348182,26.73341049630341,57.122920081637055,4,83.20078669615862
1207.5013619703195,271.35409806985024,482.13522472796404,501.4877738359825,16.718572411850392,5.983283780401874,8.319725201131265,10.875965630678412,12.554655720063618,0.72,0,1368.0,145.0,63.25646226463637,14.215222280910215,25.257254037123047,26.271061417330365,58.96901740931974,4,92.81476677160978
674.2092091035429,664.883028499673,383.7393597536395,315.7670340481452,12.684057811821278,9.727294336755078,5.800804957444494,6.762583644511931,14.383678659252158,0.72,0,1368.0,145.0,42.6631248714296,42.072975697695455,24.282552065730805,19.981347365144124,55.027826116875175,4,82.90793178253772
755.9345576353243,590.213907282566,994.5340204880475,616.7046307575517,11.62876598532882,10.248324225566577,14.851430314016737,8.048217388514843,19.403593697854067,1.0,0,1900.0,145.0,32.973552025701736,25.744885958055278,43.38116168213731,26.900400334105683,54.63634022574489,3,83.27181173402815
1190.0762833228873,348.5271979363381,539.8834654435204,525.9810430609894,12.081770562377669,4.743607186671472,5.890123895455641,6.500395328022188,14.285039000835678,1.0,0,1900.0,145.0,58.94479838186801,17.262645849552623,26.740573244108862,26.051982524470485,56.74580000483007,4,91.40428118924764
1185.3805974003308,1094.3856423033073,283.3673377963268,324.5473247934948,12.768187081789202,18.437681613059183,4.576805356348048,3.371666291303826,8.875402082386502,1.0,0,1900.0,145.0,52.95394548033162,48.8889709887965,12.658734746866891,14.498348784004996,56.80257596178716,4,91.29039816994766
1178.9463526319405,1029.4647148085492,261.05333249956595,418.3402794603595,17.60119920423575,15.073580196947205,4.213217807656519,4.707660427758157,9.14237532467347,1.0,0,1900.0,145.0,52.66425412161082,45.986817999711754,11.661411913577208,18.68751596510022,58.683036172261666,4,91.85803358321802
920.2113433898465,807.2531460191983,482.20705631696956,211.94534117035136,10.281455286976138,11.71724412687918,5.455031020098401,2.4968262962054406,7.8226844486518194,1.0,0,1900.0,145.0,49.01983626709419,43.00253124264454,25.687263167632167,11.290369322629104,55.96727639924954,4,85.49911311661349
479.66275903882683,519.9176725325647,900.6091259695851,1149.249720880022,6.858830746792792,8.550593183121634,19.30199631885966,25.462133538722018,17.6881634323064,0.72,0,1368.0,145.0,20.291106090837904,21.994004022742633,38.09834092195264,48.616548964466816,58.04235292539831,4,83.53408469183033
586.1110125103694,373.29513232811007,820.4783091797401,861.6422881315875,9.745062830434613,5.8163836006239835,13.411869676017306,11.775191563216243,19.465111700164712,1.0,0,1900.0,145.0,28.622962397989504,18.230014976541625,40.06838174125286,42.07864088421601,55.79393588700486,4,82.82977137921834
887.8010402994408,854.4827201107495,416.4347471328716,435.3197322266995,10.670197790701518,9.109911292227398,6.855578594352035,5.412329122920322,8.917122244544434,0.85,0,1615.0,145.0,44.149824949686504,42.492924431241306,20.70905569414754,21.648194924924656,57.93633344262647,4,85.87090733243541
524.857901531034,521.081556018216,345.8967833352768,350.4550632064608,6.208285622393444,7.134242347830211,4.158967875784572,3.3795373447306836,18.746526197930176,1.0,0,1900.0,145.0,38.860705519521744,38.58110326815903,25.61034710181879,25.94784411050043,56.73309662659532,4,83.0226089876233
689.1356815600849,362.99463867606596,1036.9299467176354,923.5162764763886,10.19125187223018,3.878842738278423,15.46917864427128,14.30976701837442,16.563110707381405,0.85,0,1615.0,145.0,29.509126702563208,15.543607843369587,44.40184712261912,39.545418331448076,57.95649491516132,4,84.16149378501244
1086.1815774645231,1004.6577023696609,499.054785284432,307.5857934222681,14.109533311341911,11.554038258378066,7.844549351837332,4.510310762811513,7.159003590944494,1.0,0,1900.0,145.0,48.35837704959369,44.72881605152927,22.21864186973548,13.694165029141551,56.87300001466815,4,88.79045622674893
646.1715660131706,512.285769672379,676.703537221111,808.3730845834186,7.7408299460509316,4.942227202477175,7.701694023201034,12.938961698315724,17.073726387228366,1.0,0,1900.0,145.0,31.532082945074798,24.998681821542256,33.021991661648975,39.44724357173398,54.10761931473361,3,82.39972187886744
887.6330311650464,986.8795634910091,216.60794508152287,334.5302525099533,14.9391646398852,16.601289052765743,2.543685267533691,5.291053944985731,9.371976244229796,1.0,0,1900.0,145.0,47.20574840626361,52.483838191886264,11.51955796968857,17.790855432161553,58.18219473258855,4,87.38981419602305
563.1799644818369,629.5585526498658,559.0079182280653,687.5777588697165,11.416832694064382,12.52881959627639,7.930848876173027,15.329708787415214,18.6635128055739,0.72,0,1368.0,145.0,29.782927414904428,33.29325945438165,29.562295008597097,36.361518122116834,59.17379599352631,4,84.35132631198584
781.9450890873038,816.9066328538103,238.06184841892798,348.1233697941012,9.354841448481402,11.994553031221265,2.9309368096467225,4.435459585978917,8.292829730026595,1.0,0,1900.0,145.0,46.164398705838934,48.22845495266887,14.05467243216276,20.55247390932944,56.16498205865481,4,84.39888315865457
936.3883441587549,298.2660863824262,875.2517807945674,453.4436161420634,11.187905696083787,4.858733708440149,8.368573878382147,7.444540284184381,8.100469810548315,1.0,0,1900.0,145.0,47.12353152177196,15.010173301703212,44.046847805238365,22.81944737128647,58.63303406403154,4,86.79010079223839
339.67784502949996,373.24491867022834,254.42494971430813,441.50536478255214,4.492573061722033,5.692240974483358,2.9577162667318104,5.612660176765765,13.622756543716708,1.0,0,1900.0,112.34966553582088,23.23013468545223,25.525744049091752,17.399797884049505,30.19398891722739,41.96315675432705,3,76.86949781053795
855.2456443534825,968.282683028093,260.35256968666386,220.0158506322414,7.779516387231982,9.579144156738446,3.1467821989245217,2.261645754628796,7.064597430550028,1.0,1,1900.0,145.0,47.886993300249365,54.216173635079414,14.577685186239927,12.319147878431298,55.39388079356944,4,85.97283028754099
1265.3381086940826,962.8840069157638,474.54164612146883,413.6288589776874,21.453120531197484,13.70601576668552,5.242838780710971,5.086365636415325,7.211915386065833,1.0,0,1900.0,145.0,52.377423478945644,39.85763413336358,19.643183577986527,17.121758809704247,56.50177597230148,4,93.72683391907186
638.2043243362242,619.6328583087818,503.3916141232104,393.16073545979265,9.542149648266367,14.981261580953154,6.776176505010791,6.439219661110196,18.828486179866573,0.72,0,1368.0,145.0,38.214239629279696,37.10222201050557,30.14195773349195,23.541580626722784,57.14301964418129,4,83.57724764584091
296.70777932677987,317.69937491561654,252.94953747037567,398.1349419053342,4.432462499231363,3.394369964678299,3.387164221669953,4.877613336244772,15.88456704633311,1.0,0,1900.0,86.96170885944667,16.63771651553545,17.814808054585324,14.183998500871382,22.32518578845452,31.193977043080316,2,72.52180717510265
257.44516343354474,500.5732180476597,291.34171038766317,410.4038649394538,4.0274618836533,7.13491165038906,4.781708254473766,5.990193052980254,15.991364839513771,1.0,0,1900.0,125.00655074462088,19.224484301649902,37.37985147531308,21.75567823090699,30.646536736750928,49.74603686555177,3,80.17092821093003
252.7294543842328,272.6236527978365,262.5896823927139,367.32885409087544,4.781335186985725,4.413233604433087,3.6310511298651007,6.301144188274888,15.55715791848776,0.85,0,1615.0,101.98055229907646,18.80927155907006,20.289887980781597,19.543114421579872,27.338278337644944,36.6276470550292,3,74.67503454185041
831.9498969568928,982.9801003290112,490.1984334060409,267.1497332286494,8.53385279632925,12.03805125351712,5.335248096149678,2.879642604382285,8.517432790685664,1.0,0,1900.0,145.0,41.72236821536544,49.29654759778029,24.583499092880903,13.397585093973383,56.60660128381096,4,86.69489236267711
601.1133767386723,407.77459366203107,937.3430385267488,800.4627912519379,8.128795489511736,7.014045714118997,10.599790322818526,9.269510415359173,18.177409969388904,1.0,0,1900.0,145.0,28.23162363210062,19.15136029322469,44.022836459620414,37.59417961505427,56.03535717466734,4,82.98082966834296
1232.7041880646889,927.8085751170445,309.8859158619567,213.23398389220458,16.327054635321815,15.381421110802618,7.051887509456784,4.1578029826091205,7.021238946518023,0.72,0,1368.0,145.0,59.25506961387861,44.598989959810964,14.895959383077209,10.249981043233213,59.44944016306403,4,93.80174405292644
429.40984549481516,373.52515579272597,530.7744493379358,361.936557858982,6.819961298931608,3.594950988128113,7.136106842201903,3.452994364895161,13.401515960220141,1.0,0,1900.0,145.0,32.6682985668343,28.416747868458938,40.37983377544174,27.535119789265032,55.15767954194926,4,82.21064434444483
365.9387692983806,376.0748805422626,340.52772065580734,201.46618197179032,4.786762155634126,6.494955440067014,3.388576055548787,2.993836808549572,13.36069589805609,1.0,0,1900.0,89.39804060068053,20.918248179065873,21.497661207580645,19.4656701343432,11.516461079690815,35.35430861821991,3,74.22854245746785
682.721438484202,718.015265643621,825.9443427961253,822.2948622357086,6.960142787632728,10.926137254145516,12.423153174273807,8.530694354697367,16.733636967273874,1.0,0,1900.0,145.0,28.885457999153477,30.378714698849702,34.94511711313129,34.790710188865525,57.71446644804629,4,84.23937858173022
1217.6942736778876,551.9718565128164,400.7462466604552,302.5759304681655,18.416864491147663,6.520752041059461,4.070959351841699,4.927829671211973,9.354763968151051,1.0,0,1900.0,145.0,63.519330374320376,28.792845190334763,20.90437130907285,15.78345312627202,55.54713921500803,4,91.76154050992565
716.2054430134591,531.5835332191439,846.0804570602468,830.4114443789749,9.870401885898605,7.047235608402032,9.287127302970633,12.049730580109603,17.073186418039075,0.85,0,1615.0,145.0,31.594264030578767,23.449962111664586,37.323493715715664,36.63228014204098,56.89138177498316,4,83.89855768061025
447.0007360849493,450.79928865762867,1248.4916931855769,948.9533027098532,4.384030395820284,7.648546830488568,13.795866810584382,10.194692278826805,17.31694619154325,1.0,0,1900.0,145.0,18.629573610645092,18.78788523980802,52.033175838125345,39.549365311421525,57.144886855438244,4,83.03720113042625
492.1321060958538,406.98587479007494,229.18697569219887,232.26628120726573,6.327563780169711,4.561188289284343,2.3558572890970066,3.408930307438782,12.196169594479091,1.0,0,1900.0,101.80701718048955,31.037248848191684,25.66733955597326,14.454113253764739,14.648315522559866,39.75614661124827,3,76.15705039105916
510.8623506577655,479.2286759736638,261.9531107267267,209.0851870790606,5.55316063331792,6.482520318991262,3.699819913864661,2.859338431228232,11.850112730057193,1.0,0,1900.0,125.32599184153807,38.22422303492662,35.85729849060948,19.600101898718826,15.644368417283136,46.87849604687948,3,79.04701794373132
448.5083682021575,500.6796664025699,590.1872673800651,345.29248930365014,7.697279155973583,5.353069037762828,7.710315282491888,3.561013018706563,12.996697380406466,1.0,0,1900.0,145.0,30.699086473231606,34.27005929876719,40.39659288705714,23.63426134094406,58.3659035002211,4,83.61910674188125
727.3442565580867,418.6712780172868,1175.0904436873045,1015.7270566179914,8.713571529556566,7.350983660474405,17.828199642741108,16.331892769404302,18.12248119191462,1.0,0,1900.0,145.0,28.11870061078696,16.18558504416192,45.428304518413896,39.26740982663722,57.491901267511494,4,84.2114844182285
796.8783101776872,899.4591441592204,357.40169200568664,359.8437001356939,11.026871802206816,14.006085971594707,4.7540948483584575,4.6020208783659164,8.03004434737914,1.0,0,1900.0,145.0,42.591163656518134,48.073854090337804,19.102231496219872,19.232750756924176,58.09555792795965,4,86.07904038242734
275.62074528726214,384.9411972113286,389.0890136859086,398.53364043306806,4.725676652253653,5.310335981747094,4.858652653756626,4.041033397518111,13.524219211453461,1.0,0,1900.0,122.23341205343623,20.218508243330753,28.237848210239733,28.542116531899314,29.234939067966422,45.32617981495277,3,78.22577240772196
373.17960917147997,519.579073170691,424.0641791178947,371.42819220617025,5.384650922044115,9.391100020909288,6.700575470365711,6.906991790541811,11.606010623165785,0.85,0,1615.0,145.0,28.51481684467418,39.701263798097415,32.40292904743737,28.380990309791045,57.05705111687772,4,83.13913860900064
528.2479626200907,421.3326049712865,805.5903936223301,850.7811048083322,6.313364235655326,7.105369105572774,10.169352445895713,8.485880837216886,19.09498492862333,1.0,0,1900.0,145.0,26.14936324673571,20.856832614064007,39.878385382550505,42.11541875664978,57.584085349724496,4,83.37159689984891
338.85302966769956,421.68514436260034,310.463427022766,286.6796903089778,4.81414600272325,10.117803780650618,3.935281181393815,6.895737055916953,10.809870916429853,0.72,0,1368.0,145.0,32.19609867591292,40.06638669094665,29.498662418599245,27.238852214541183,57.54120953714731,4,83.15372066164811
532.8002808470717,647.7768671350215,748.7871186081333,678.1907928547746,9.088012415394177,10.181087114854567,11.07467544539576,8.604834806027453,18.77036766870719,1.0,0,1900.0,145.0,26.358498540736925,32.046577715679604,37.04371953741541,33.55120420616806,57.359405664495696,4,83.70798378830457
425.30136355947184,402.683814082542,1208.184229544227,980.2699708483726,6.739561044948638,6.552382642244142,20.861411264696418,14.908294642799406,17.239044741726907,1.0,0,1900.0,145.0,18.18829057155423,17.22103629693825,51.668787626275595,41.92188550523192,60.55718821329609,4,84.36488060886742
662.1743913762646,443.2750217686465,1211.8619416763586,785.6211372480077,7.1149954349698605,5.45254276467223,15.165113458516052,10.038129543722956,18.082738867276053,1.0,1,1900.0,145.0,27.52895743167557,18.428527837555908,50.38143461896494,32.661080111803585,58.28018109177708,4,84.14653536856056
946.1968725711658,826.0906571498087,221.82087853315895,397.5328434315271,11.096556906081153,10.117993359924132,2.779160571053362,4.154437444712082,7.931642824735368,1.0,0,1900.0,145.0,51.035830091846464,44.55755841191333,11.964542470828075,21.44206902541213,58.50991584794087,4,86.88287926028025
